ground_truth_name,analysis_level,lsa_mwse,tp,fp,fn,jac,scale_xy,translation_x,translation_y,angle_xy,lsa_mean (um),lsa_std (um),nn_mean (um),nn_std (um),lsa_mse (um^2),id
nuclei1,raw_data,0.008677568238877812,,,,,,,,,0.08712490071700225,0.03296695184469305,0.08712490071700225,0.03296695184469305,0.008677568238877812,R_3Rxaf07hES8CPgE
nuclei1,raw_data,0.06408436503978318,,,,,,,,,0.21009232750320192,0.14122881775356794,0.21009232750320198,0.14122881775356794,0.06408436503978318,R_2cC2iQifrFmuClP
nuclei1,raw_data,0.041243087801639454,,,,,,,,,0.17549995226016205,0.10219028602719685,0.17549995226016202,0.10219028602719685,0.041243087801639454,R_1M6DoAmYEY3Jrvm
nuclei1,raw_data,105.70139484108113,,,,,,,,,8.666154149800182,5.531651389321476,5.977557436424975,0.9891939002942313,105.70139484108113,R_31bjqd6Mm8wBxN5
nuclei1,raw_data,33392.775374854406,,,,,,,,,174.8543251906689,53.09181045104994,167.45041243516894,61.06146414961931,33392.775374854406,R_0638fJAPpmzLtu1
nuclei1,raw_data,0.027356477246875722,,,,,,,,,0.13954260237537916,0.08879380253814201,0.13954260237537913,0.08879380253814201,0.027356477246875722,R_2cCJjlMU7i9XjMQ
nuclei1,raw_data,0.08166177437933124,,,,,,,,,0.24899364137259555,0.14022817454187486,0.24899364137259555,0.14022817454187486,0.08166177437933124,R_2c14tLfUPR1Vnua
nuclei1,raw_data,0.05382565078691444,,,,,,,,,0.2030996128580611,0.11214364914617389,0.2030996128580611,0.11214364914617389,0.05382565078691444,R_22s3aTqiX7gbY4u
nuclei1,raw_data,0.03385623344533708,,,,,,,,,0.17736439829477807,0.04897043662117379,0.1773643982947781,0.04897043662117379,0.03385623344533708,R_1GUZ4XruXifzoPp
nuclei1,raw_data,0.017998895080774985,,,,,,,,,0.11706596806543787,0.06553208528405659,0.11706596806543787,0.06553208528405659,0.017998895080774985,R_tY87q7yGKRqww5X
nuclei1,raw_data,457.8904940741767,,,,,,,,,19.827411055309685,8.047624799775392,6.4869022187514584,1.6352950672063804,457.8904940741767,R_3lAJ9xY4kGlL99f
nuclei1,raw_data,0.06279526023194644,,,,,,,,,0.21546846425976626,0.12793983406853496,0.21546846425976626,0.12793983406853496,0.06279526023194644,R_1lxxm7Riv8MvNVz
nuclei1,raw_data,0.03229087995857381,,,,,,,,,0.17010482861563528,0.05792432339025769,0.1701048286156353,0.05792432339025769,0.03229087995857381,R_2DNRFrAvCDUX1EL
nuclei1,raw_data,0.048172215043310214,,,,,,,,,0.19149441372327275,0.10724786504210823,0.19149441372327275,0.10724786504210823,0.048172215043310214,R_3j9w1bGwWGd8yOC
nuclei1,raw_data,6.1842706510236,,,,,,,,,1.6401834545607765,1.8692428644798076,1.6401834545607765,1.8692428644798076,6.1842706510236,R_cHLBH1bftzVtPDH
nuclei1,raw_data,0.023944667407626644,,,,,,,,,0.1254702644404608,0.09056423217179882,0.12547026444046083,0.0905642321717988,0.023944667407626644,R_eRvCx60GZHVIflf
nuclei1,raw_data,0.6077117838361882,,,,,,,,,0.7364916669994467,0.25552261793540776,0.7364916669994467,0.25552261793540776,0.6077117838361882,R_3kpixa7Fm6wlFk2
nuclei1,raw_data,0.0683823746090994,,,,,,,,,0.23550299646680842,0.11366931540329533,0.23550299646680836,0.11366931540329533,0.0683823746090994,R_1F9A4K8LNlJoksJ
nuclei1,raw_data,0.1909644371683063,,,,,,,,,0.40219754644030437,0.17088467106708405,0.40219754644030437,0.17088467106708405,0.1909644371683063,R_3kaX79RV1ul5JuI
nuclei1,raw_data,17.20395177031667,,,,,,,,,4.147434714315176,0.05231692661142073,4.147434714315176,0.05231692661142073,17.20395177031667,R_2rCMx6wAGE7bFJh
nuclei1,raw_data,0.019527803765608188,,,,,,,,,0.12673143253270372,0.058880792910905595,0.12673143253270375,0.058880792910905595,0.019527803765608188,R_1qdHCwPCdNvs9xi
nuclei1,raw_data,1.003631125210126,,,,,,,,,0.9597227507030865,0.2873384189297129,0.9597227507030865,0.2873384189297129,1.003631125210126,R_6E6PxT3N1gr93yh
nuclei2,raw_data,0.83108404228852,,,,,,,,,0.9051767063808793,0.1083474619637373,0.9051767063808793,0.1083474619637373,0.83108404228852,R_6E6PxT3N1gr93yh
nuclei3,raw_data,1.4834618974531513,,,,,,,,,1.1924757361041411,0.24791836611279455,1.1924757361041411,0.24791836611279455,1.4834618974531513,R_6E6PxT3N1gr93yh
nuclei4,raw_data,0.7671940472533917,,,,,,,,,0.8667434901170052,0.12629239721053856,0.8667434901170052,0.12629239721053856,0.7671940472533917,R_6E6PxT3N1gr93yh
nuclei1,raw_data,0.07412730209230942,,,,,,,,,0.26543965932903074,0.06057300840801561,0.2654396593290308,0.06057300840801561,0.07412730209230942,R_1pKaIHOwOnQX5Ms
nuclei1,raw_data,0.2462377787713615,,,,,,,,,0.37351270772677553,0.3266895099907156,0.37351270772677553,0.3266895099907156,0.2462377787713615,R_2ydugxPVoGtDEo4
nuclei1,raw_data,0.053137404475674596,,,,,,,,,0.1999085140420766,0.11477800524997575,0.1999085140420766,0.11477800524997574,0.053137404475674596,R_1ePOgKBqC8pSpzT
nuclei1,raw_data,34521.57667312658,,,,,,,,,177.56673406601672,54.69580995154085,170.16631801850176,62.66546287177227,34521.57667312658,R_3RxOa8kaiyul4bG
nuclei2,raw_data,0.09452940908219429,,,,,,,,,0.2912507286418159,0.0985008738428528,0.2912507286418159,0.0985008738428528,0.09452940908219429,R_1M6DoAmYEY3Jrvm
nuclei2,raw_data,22.69394231924769,,,,,,,,,4.206226661653844,2.236425628103928,4.03165375930214,1.961594769024078,22.69394231924769,R_31bjqd6Mm8wBxN5
nuclei2,raw_data,23155.510626900876,,,,,,,,,143.9089408866135,49.454295665736204,133.55554996696637,56.13625506339695,23155.510626900876,R_0638fJAPpmzLtu1
nuclei2,raw_data,0.07530258904316049,,,,,,,,,0.26221894552062336,0.08089384187447679,0.26221894552062336,0.0808938418744768,0.07530258904316049,R_2c14tLfUPR1Vnua
nuclei2,raw_data,23243.78431173942,,,,,,,,,143.5509167651807,51.35093580077766,133.3133487116516,57.9937835497619,23243.78431173942,R_3RxOa8kaiyul4bG
nuclei2,raw_data,0.07995289471326404,,,,,,,,,0.27650444682039343,0.05914546137965506,0.27650444682039343,0.05914546137965506,0.07995289471326404,R_1GUZ4XruXifzoPp
nuclei2,raw_data,0.04140216173538122,,,,,,,,,0.17856199357478914,0.09755909073980844,0.17856199357478914,0.09755909073980844,0.04140216173538122,R_tY87q7yGKRqww5X
nuclei2,raw_data,297.2166670708351,,,,,,,,,16.27327473825763,5.691853508657895,6.726163110681362,1.0430845994991313,297.2166670708351,R_3lAJ9xY4kGlL99f
nuclei2,raw_data,0.13661791450066113,,,,,,,,,0.3189207313088388,0.1868354400056279,0.3189207313088388,0.18683544000562788,0.13661791450066113,R_1lxxm7Riv8MvNVz
nuclei2,raw_data,0.058779742437818264,,,,,,,,,0.23198389303014375,0.0704500944811084,0.23198389303014372,0.07045009448110841,0.058779742437818264,R_2DNRFrAvCDUX1EL
nuclei2,raw_data,0.40848821191694074,,,,,,,,,0.6329441283856483,0.08871269502767214,0.6329441283856483,0.08871269502767214,0.40848821191694074,R_3j9w1bGwWGd8yOC
nuclei2,raw_data,2.3125248042058404,,,,,,,,,1.395405912465213,0.6044560725668717,1.395405912465213,0.6044560725668717,2.3125248042058404,R_cHLBH1bftzVtPDH
nuclei2,raw_data,0.3802284337339924,,,,,,,,,0.5907973562661788,0.1765981810860075,0.5907973562661788,0.1765981810860075,0.3802284337339924,R_eRvCx60GZHVIflf
nuclei2,raw_data,0.4179521867610049,,,,,,,,,0.5923784269749959,0.2589208103178158,0.5923784269749959,0.2589208103178158,0.4179521867610049,R_3kpixa7Fm6wlFk2
nuclei2,raw_data,0.21665861315188542,,,,,,,,,0.4407322569769848,0.1497120262766437,0.4407322569769848,0.14971202627664373,0.21665861315188542,R_3kaX79RV1ul5JuI
nuclei2,raw_data,101.59120516504325,,,,,,,,,10.077028615542531,0.21142243632174593,9.098477104544,1.144885502272297,101.59120516504325,R_2rCMx6wAGE7bFJh
nuclei2,raw_data,0.22604460162228707,,,,,,,,,0.45193902586059986,0.14763373099146115,0.45193902586059986,0.14763373099146115,0.22604460162228707,R_1qdHCwPCdNvs9xi
nuclei2,raw_data,0.83108404228852,,,,,,,,,0.9051767063808793,0.1083474619637373,5.285839021154966,3.3159792880762584,0.83108404228852,R_6E6PxT3N1gr93yh
nuclei2,raw_data,0.34018032390191155,,,,,,,,,0.427198534710547,0.39709159628865626,0.42719853471054703,0.3970915962886562,0.34018032390191155,R_2ydugxPVoGtDEo4
nuclei2,raw_data,0.29530103051873424,,,,,,,,,0.5159371341224828,0.17061624820694368,0.5159371341224828,0.17061624820694368,0.29530103051873424,R_1ePOgKBqC8pSpzT
nuclei3,raw_data,72.88020901023147,,,,,,,,,8.016148362295297,2.9362517677988547,6.2503955627797225,1.732851819573134,72.88020901023147,R_31bjqd6Mm8wBxN5
nuclei3,raw_data,25953.09493998574,,,,,,,,,152.57491538571776,51.71063850917728,148.9380050561387,53.943390059200965,25953.09493998574,R_0638fJAPpmzLtu1
nuclei3,raw_data,0.15075629645810232,,,,,,,,,0.37727498144093746,0.09175993045356236,0.3772749814409374,0.09175993045356236,0.15075629645810232,R_2c14tLfUPR1Vnua
nuclei3,raw_data,29775.020258807926,,,,,,,,,166.30434767629066,46.02047590770177,160.88389751820472,52.50068066439485,29775.020258807926,R_3RxOa8kaiyul4bG
nuclei3,raw_data,0.14435608909882977,,,,,,,,,0.3695275495050554,0.08834862339402129,0.3695275495050554,0.08834862339402129,0.14435608909882977,R_1GUZ4XruXifzoPp
nuclei3,raw_data,0.2017827058743013,,,,,,,,,0.4191871789565482,0.1614460122541035,0.4191871789565482,0.1614460122541035,0.2017827058743013,R_tY87q7yGKRqww5X
nuclei3,raw_data,397.96889906535677,,,,,,,,,18.34638952727796,7.834468098010374,9.700110042953494,1.5636682348944888,397.96889906535677,R_3lAJ9xY4kGlL99f
nuclei3,raw_data,0.15599702968907453,,,,,,,,,0.38728484110500144,0.07750794500790427,0.38728484110500144,0.07750794500790427,0.15599702968907453,R_1lxxm7Riv8MvNVz
nuclei3,raw_data,0.12689490441065357,,,,,,,,,0.345635425398478,0.08620357950959312,0.345635425398478,0.08620357950959312,0.12689490441065357,R_2DNRFrAvCDUX1EL
nuclei3,raw_data,0.21140572140384858,,,,,,,,,0.44320523176456844,0.12237174486115554,0.44320523176456844,0.12237174486115555,0.21140572140384858,R_3j9w1bGwWGd8yOC
nuclei3,raw_data,0.6978312935702873,,,,,,,,,0.8029034031679002,0.23060229563404527,0.8029034031679,0.23060229563404527,0.6978312935702873,R_cHLBH1bftzVtPDH
nuclei3,raw_data,0.16313590523212346,,,,,,,,,0.37462144343904036,0.15097906923733945,0.37462144343904036,0.15097906923733945,0.16313590523212346,R_eRvCx60GZHVIflf
nuclei3,raw_data,0.25801752738998085,,,,,,,,,0.4619634122115408,0.21120448188391006,0.4619634122115408,0.21120448188391006,0.25801752738998085,R_3kpixa7Fm6wlFk2
nuclei3,raw_data,0.2432950808871975,,,,,,,,,0.4656895589470307,0.1625678798991903,0.4656895589470307,0.1625678798991903,0.2432950808871975,R_3kaX79RV1ul5JuI
nuclei3,raw_data,108.14487122479231,,,,,,,,,10.39256074832772,0.373567018231442,10.27064796715013,0.2680897890067151,108.14487122479231,R_2rCMx6wAGE7bFJh
nuclei3,raw_data,0.14601843411255874,,,,,,,,,0.36383990356556833,0.11678595243417197,0.36383990356556833,0.11678595243417199,0.14601843411255874,R_1qdHCwPCdNvs9xi
nuclei3,raw_data,0.6111097749558911,,,,,,,,,0.7131745561729109,0.3201434481345239,0.7131745561729109,0.3201434481345239,0.6111097749558911,R_2ydugxPVoGtDEo4
nuclei3,raw_data,0.17999787386102617,,,,,,,,,0.4045335919057177,0.12786886595604285,0.4045335919057177,0.12786886595604285,0.17999787386102617,R_1ePOgKBqC8pSpzT
nuclei4,raw_data,0.2400551831124445,,,,,,,,,0.46696414164177324,0.14832286921849394,0.46696414164177324,0.14832286921849394,0.2400551831124445,R_1M6DoAmYEY3Jrvm
nuclei4,raw_data,44.82182390956616,,,,,,,,,6.181702461827404,2.5706766780369676,5.452866030759554,2.052262851810992,44.82182390956616,R_31bjqd6Mm8wBxN5
nuclei4,raw_data,21688.583517600244,,,,,,,,,141.74967894079592,39.94511281473024,139.39660157701167,41.75482269357576,21688.583517600244,R_0638fJAPpmzLtu1
nuclei4,raw_data,0.10492297069307746,,,,,,,,,0.3029578552392288,0.11462769578912402,0.3029578552392288,0.11462769578912402,0.10492297069307746,R_2c14tLfUPR1Vnua
nuclei4,raw_data,22420.262093201713,,,,,,,,,145.63390474227077,34.79982590072698,141.79075815583957,39.02124222745755,22420.262093201713,R_3RxOa8kaiyul4bG
nuclei4,raw_data,0.43502555809827337,,,,,,,,,0.6189567889051084,0.22785533034482752,0.6189567889051085,0.22785533034482752,0.43502555809827337,R_1GUZ4XruXifzoPp
nuclei4,raw_data,0.3043392226964692,,,,,,,,,0.5161963642524751,0.19462922758156131,0.5161963642524751,0.19462922758156131,0.3043392226964692,R_tY87q7yGKRqww5X
nuclei4,raw_data,317.41137605604763,,,,,,,,,16.89670044618493,5.649149501291464,8.387115984323138,1.3093312594390036,317.41137605604763,R_3lAJ9xY4kGlL99f
nuclei4,raw_data,0.01997932350084383,,,,,,,,,0.13464382591784002,0.043015853392095134,0.13464382591784005,0.043015853392095134,0.01997932350084383,R_1lxxm7Riv8MvNVz
nuclei4,raw_data,0.09505391754227573,,,,,,,,,0.2937707069367306,0.09355580841492027,0.2937707069367306,0.09355580841492027,0.09505391754227573,R_2DNRFrAvCDUX1EL
nuclei4,raw_data,0.3172101265928784,,,,,,,,,0.5560141689173538,0.08976842738971598,0.5560141689173539,0.08976842738971598,0.3172101265928784,R_3j9w1bGwWGd8yOC
nuclei4,raw_data,3.610854082174074,,,,,,,,,1.795811687759728,0.6212201415598426,1.795811687759728,0.6212201415598426,3.610854082174074,R_cHLBH1bftzVtPDH
nuclei4,raw_data,0.1948663015331301,,,,,,,,,0.4195834816911093,0.13717143808058824,0.4195834816911093,0.13717143808058824,0.1948663015331301,R_eRvCx60GZHVIflf
nuclei4,raw_data,0.34475711582436935,,,,,,,,,0.5623243148450758,0.1689629567638586,0.5623243148450758,0.1689629567638586,0.34475711582436935,R_3kpixa7Fm6wlFk2
nuclei1,raw_data,0.028942435390065652,,,,,,,,,0.1511770744891428,0.07802517246997805,0.1511770744891428,0.07802517246997805,0.028942435390065652,R_24Nwgngl83ucQ8B
nuclei4,raw_data,,0.0,0.0,5.0,0.0,,,,,,,,,,R_24Nwgngl83ucQ8B
nuclei4,raw_data,0.16809977382169566,,,,,,,,,0.3806542628828483,0.15232237514827254,0.3806542628828483,0.15232237514827252,0.16809977382169566,R_3kaX79RV1ul5JuI
nuclei4,raw_data,327.0311368860078,,,,,,,,,18.08262262615903,0.22337378075605,14.6901745693657,3.210249609204707,327.0311368860078,R_2rCMx6wAGE7bFJh
nuclei4,raw_data,0.1576990039149062,,,,,,,,,0.38028404035543806,0.1143811722524725,0.38028404035543806,0.1143811722524725,0.1576990039149062,R_1qdHCwPCdNvs9xi
nuclei4,raw_data,0.2182425816884715,,,,,,,,,0.43240346545587266,0.17683275926768616,0.43240346545587266,0.17683275926768616,0.2182425816884715,R_2ydugxPVoGtDEo4
nuclei4,raw_data,0.22236814084446,,,,,,,,,0.4504667395383658,0.1394555750557649,0.4504667395383658,0.1394555750557649,0.22236814084446,R_1ePOgKBqC8pSpzT
fish1,raw_data,0.03307612618870804,1327.0,153.0,21.0,0.8840772818121253,,,,,0.17827501007390378,0.03597425429188965,0.1782425113454176,0.035847989315813955,,R_1M6DoAmYEY3Jrvm
fish1,raw_data,62302.129342046406,0.0,583.0,918.0,0.0,,,,,229.41780859797453,98.33411635922462,218.1461143133514,98.74472649180845,,R_31bjqd6Mm8wBxN5
fish1,raw_data,1067.7574594151572,0.0,1360.0,141.0,0.0,,,,,28.176202741396878,16.548687515656827,23.466907973301005,16.981330958754526,,R_2cCJjlMU7i9XjMQ
fish1,raw_data,680.8042048249755,1.0,1445.0,55.0,0.0006662225183211193,,,,,22.89294694341926,12.518673454913921,18.032188124490002,13.447607786012478,,R_2c14tLfUPR1Vnua
fish1,raw_data,0.03293519463025948,1316.0,148.0,37.0,0.8767488341105929,,,,,0.17807360112473128,0.034999817324231644,0.17807360112473128,0.03499981732423165,,R_22s3aTqiX7gbY4u
fish1,raw_data,70365.48198438204,0.0,1416.0,85.0,0.0,,,,,248.2061882838777,93.59043798364387,221.5526282848001,99.05977360148047,,R_3RxOa8kaiyul4bG
fish1,raw_data,0.03656200579869469,1034.0,342.0,125.0,0.6888740839440373,,,,,0.18538629604476567,0.046839374862365495,0.18538629604476567,0.046839374862365495,,R_1GUZ4XruXifzoPp
fish1,raw_data,0.03452522405015424,1284.0,200.0,17.0,0.8554297135243171,,,,,0.18205834217010178,0.03714813718651843,0.18205834217010178,0.03714813718651843,,R_tY87q7yGKRqww5X
fish1,raw_data,794.2517477802639,0.0,1452.0,49.0,0.0,,,,,26.418977416143765,9.812715223909722,17.749203247407785,7.443032695816807,,R_3lAJ9xY4kGlL99f
fish1,raw_data,41242287.35011327,0.0,1496.0,5.0,0.0,,,,,5698.041733957999,2962.196439837538,5691.122607087706,2964.9338887525932,,R_2DNRFrAvCDUX1EL
fish1,raw_data,0.033126512064184085,1322.0,155.0,24.0,0.8807461692205196,,,,,0.1783834879779792,0.03613645363056869,0.17835177944835895,0.03601047096790511,,R_3j9w1bGwWGd8yOC
fish1,raw_data,69530.02424146929,0.0,1291.0,210.0,0.0,,,,,246.14154121756448,94.57465796137619,221.65283202526277,99.31610485240246,,R_24HIjcCJh6uI3bu
fish1,raw_data,0.09607946207532062,127.0,1210.0,164.0,0.08461025982678215,,,,,0.30808833664649615,0.03407402086217427,0.307834248315541,0.03444181896296285,,R_2rCMx6wAGE7bFJh
fish1,raw_data,0.026409280882704063,1460.0,24.0,17.0,0.9726848767488341,,,,,0.1467136973372761,0.06988828153796753,0.1467136973372761,0.06988828153796753,,R_2q3KgZzjsLNwxgU
fish1,raw_data,1.1817199887278573,136.0,1342.0,23.0,0.09060626249167222,,,,,0.9416935275298141,0.5430776085757107,0.710839177400946,0.36097207590864816,,R_1qdHCwPCdNvs9xi
fish1,raw_data,0.5275242767581878,1318.0,151.0,32.0,0.8780812791472352,,,,,0.26688654604698797,0.6754967418850345,0.13486837538122393,0.0644472512603597,,R_6E6PxT3N1gr93yh
fish2,raw_data,0.1888206376045884,1008.0,241.0,252.0,0.6715522984676882,,,,,0.21921538157411016,0.37518695884306225,0.15585273769068533,0.08423855413580474,,R_6E6PxT3N1gr93yh
fish3,raw_data,0.08158055285035123,1406.0,26.0,69.0,0.9367088607594937,,,,,0.14638465272349224,0.24525922265507938,0.13073502305310003,0.10018709079011678,,R_6E6PxT3N1gr93yh
fish4,raw_data,0.13481460228534242,1353.0,50.0,98.0,0.9013990672884743,,,,,0.161865129583873,0.32956680978238445,0.14229987436756542,0.14147403656756635,,R_6E6PxT3N1gr93yh
fish1,raw_data,69459.21174363159,0.0,1317.0,184.0,0.0,,,,,245.79708731931223,95.09470862763077,220.85940124616826,99.34530107197624,,R_1q7MrEdSr6yhykH
fish1,raw_data,0.13341986074486478,1327.0,153.0,21.0,0.8840772818121253,,,,,0.20277966930512734,0.30380958915308776,0.1821156604491442,0.08641844268869635,,R_1ePOgKBqC8pSpzT
fish2,raw_data,0.028914957803226705,1324.0,127.0,50.0,0.8820786142571619,,,,,0.16543279341355352,0.03933126830672043,0.16543279341355352,0.03933126830672043,,R_1M6DoAmYEY3Jrvm
fish2,raw_data,,,,,,,,,,,,,,,R_31bjqd6Mm8wBxN5
fish2,raw_data,910.2503235238836,2.0,1345.0,154.0,0.0013324450366422385,,,,,25.348039635275036,16.362371777111324,22.178620064119574,16.815537275312437,,R_2c14tLfUPR1Vnua
fish2,raw_data,0.029109896221707645,1250.0,132.0,119.0,0.832778147901399,,,,,0.16592314670534244,0.039741736362482245,0.16592314670534247,0.03974173636248225,,R_22s3aTqiX7gbY4u
fish2,raw_data,95236.57078557095,0.0,1271.0,230.0,0.0,,,,,293.18074106170354,96.34118463087987,273.9249960379931,100.34082217509523,,R_3RxOa8kaiyul4bG
fish2,raw_data,0.033200950583649975,1151.0,289.0,61.0,0.7668221185876083,,,,,0.1747240694022625,0.05169574600644938,0.1747029062769375,0.0516513874728928,,R_1GUZ4XruXifzoPp
fish2,raw_data,0.029829538000714646,1337.0,142.0,22.0,0.8907395069953364,,,,,0.16818496342504044,0.039285570868099334,0.16813592606366293,0.039140553652811175,,R_tY87q7yGKRqww5X
fish2,raw_data,648.0012372438844,2.0,1403.0,96.0,0.0013324450366422385,,,,,21.762140195389986,13.206456427069146,15.44330040008858,10.922119004179924,,R_3lAJ9xY4kGlL99f
